"회사명","보험명","조항","내용"
회사가 입증하지 못하는 경우 보통약관 제2편의 ‘대인배상Ⅱ와 대물배상’,
‘자기신체사고’ 또는 ‘자동차상해특별약관’, ‘무보험자동차에의한상해’, ‘자
기차량손해’ 또는 ‘차량단독사고손해보상 특별약관’에서의 손해
2. 피보험자동차를 도난당하였을 경우 그 도난당하였을 때로부터 발견될 때까
지의 사이에 발생된 피보험자동차의 사고로 인한 보통약관 제2편의 ‘대인배
상Ⅱ와 대물배상’, ‘자기신체사고’, ‘자동차상해특별약관’, ‘자기차량손해’, ‘
차량단독사고 손해보상 특별약관’의 손해 [( 1)]
3. 관련법규에 의해 사업자등록을 한 자동차 취급업자가 업무상 위탁받은 피
보험자동차를 사용하거나 관리하던 중 발생된 피보험자동차의 사고로 인한
손해 중에서 보통약관 제2절의 ‘대인배상Ⅱ와 대물배상’에서 보상하는 손
해. [( 1)] 다만, 자동차 취급업자가 가입한 보험계약에서 보험금이 지급될 수 있
는 경우에는 그 보험금을 초과하는 손해를 보상하고, 대물배상의 경우 「자
동차 손해배상보장법」 제5조, 같은 법 시행령 제3조에서 정하는 금액을 한
도로 합니다.
( 1) 대인배상Ⅱ와 대물배상은 기명피보험자의 법률상 손해배상책임이 있는
경우에 한하여 보험금을 지급합니다.
3. 준용규정
이 특별약관에서 정하지 아니한 사항은 보통약관에 따릅니다.
4. 기타
대인배상Ⅰ에 대해서는 이 특별약관의 내용과 관계없이 보통약관의 규정에 따
라 보상합니다.
[4] 운전자연령 만30세이상 한정운전 특별약관
1. 보상내용
보험회사(이하‘회사’라 합니다)는 피보험자가 보험증권에 기재된 자동차(이하‘피
보험자동차’라 합니다)에 대하여 운전할 자를 만30세이상으로 한정하는 경우에는
이 특별약관이 정하는 바에 따라 보상합니다.
2. 보상하지 아니하는 손해
① 회사는 이 특별약관에 의하여 만30세미만의 자가 피보험자동차를 운전하던 중에
발생된 사고에 대하여는 보험금을 지급하지 아니합니다.
② 위 ‘①’의 규정에도 불구하고 회사는 다음 중 어느 하나에 해당하는 손해에 대
하여는 보험금을 지급합니다.
1. 보험계약자 또는 피보험자에게 이 특별약관의 내용을 알려주었다는 사실을
회사가 입증하지 못하는 경우 보통약관 제2편의 ‘대인배상Ⅱ와 대물배상’,
‘자기신체사고’ 또는 ‘자동차상해특별약관’, ‘무보험자동차에의한상해’, ‘자
73
기차량손해’ 또는 ‘차량단독사고손해보상 특별약관’에서의 손해
2. 피보험자동차를 도난당하였을 경우 그 도난당하였을 때로부터 발견될 때까
지의 사이에 발생된 피보험자동차의 사고로 인한 보통약관 제2편의 ‘대인배
상Ⅱ와 대물배상’, ‘자기신체사고’, ‘자동차상해특별약관’, ‘자기차량손해’,
‘차량단독사고 손해보상 특별약관’의 손해 [( 1)]
3. 관련법규에 의해 사업자등록을 한 자동차 취급업자가 업무상 위탁받은 피
보험자동차를 사용하거나 관리하던 중 발생된 피보험자동차의 사고로 인한
손해 중에서 보통약관 제2절의 ‘대인배상Ⅱ와 대물배상’에서 보상하는 손
해. [( 1)] 다만, 자동차 취급업자가 가입한 보험계약에서 보험금이 지급될 수 있
는 경우에는 그 보험금을 초과하는 손해를 보상하고, 대물배상의 경우 「자
동차 손해배상보장법」 제5조, 같은 법 시행령 제3조에서 정하는 금액을 한
도로 합니다.
( 1) 대인배상Ⅱ와 대물배상은 기명피보험자의 법률상 손해배상책임이 있는
경우에 한하여 보험금을 지급합니다.
3. 준용규정
이 특별약관에서 정하지 아니한 사항은 보통약관에 따릅니다.
4. 기타
대인배상Ⅰ에 대해서는 이 특별약관의 내용과 관계없이 보통약관의 규정에 따
라 보상합니다.
[5] 운전자연령 만35세이상 한정운전 특별약관
1. 보상내용
보험회사(이하 ‘회사’라 합니다)는 피보험자가 보험증권에 기재된 자동차(이하 ‘
피보험자동차’라 합니다)에 대하여 운전할 자를 만35세이상으로 한정하는 경우에
는 이 특별약관이 정하는 바에 따라 보상합니다.
2. 보상하지 아니하는 손해
① 회사는 이 특별약관에 의하여 만35세미만의 자가 피보험자동차를 운전하던 중에
발생된 사고에 대하여는 보험금을 지급하지 아니합니다.
② 위 ‘①’의 규정에도 불구하고 회사는 다음 중 어느 하나에 해당하는 손해에 대
하여는 보험금을 지급합니다.
1. 보험계약자 또는 피보험자에게 이 특별약관의 내용을 알려주었다는 사실을
회사가 입증하지 못하는 경우 보통약관 제2편의 ‘대인배상Ⅱ와 대물배상’,
‘자기신체사고’ 또는 ‘자동차상해특별약관’, ‘무보험자동차에의한상해’, ‘자
기차량손해’ 또는 ‘차량단독사고손해보상특별약관’에서의 손해
2. 피보험자동차를 도난당하였을 경우 그 도난당하였을 때로부터 발견될 때까
지의 사이에 발생된 피보험자동차의 사고로 인한 보통약관 제2편의 ‘대인배
상Ⅱ와 대물배상’, ‘자기신체사고’, ‘자동차상해특별약관’, ‘자기차량손해’, ‘
차량단독사고손해보상 특별약관’의 손해 [( 1)]
3. 관련법규에 의해 사업자등록을 한 자동차 취급업자가 업무상 위탁받은 피보
험자동차를 사용하거나 관리하던 중 발생된 피보험자동차의 사고로 인한 손
해 중에서 보통약관 제2절의 ‘대인배상Ⅱ와 대물배상’에서 보상하는 손해. [( 1)]
74
다만, 자동차취급업자가 가입한 보험계약에서 보험금이 지급될 수 있는 경우
에는 그 보험금을 초과하는 손해를 보상하고, 대물배상의 경우 「자동차 손해
배상보장법」 제5조, 같은 법 시행령 제3조에서 정하는 금액을 한도로 합니다.
( 1) 대인배상Ⅱ와 대물배상은 기명피보험자의 법률상 손해배상책임이 있는
경우에 한하여 보험금을 지급합니다.
3. 준용규정
이 특별약관에서 정하지 아니한 사항은 보통약관에 따릅니다.
4. 기타
대인배상Ⅰ에 대해서는 이 특별약관의 내용과 관계없이 보통약관의 규정에 따
라 보상합니다.
[6] 운전자연령 만43세이상 한정운전 특별약관
1. 보상내용
보험회사(이하‘회사’라 합니다)는 피보험자가 보험증권에 기재된 자동차(이하‘피
보험자동차’라 합니다)에 대하여 운전할 자를 만43세이상으로 한정하는 경우에는
이 특별약관이 정하는 바에 따라 보상합니다.
2. 보상하지 아니하는 손해
① 회사는 이 특별약관에 의하여 만43세미만의 자가 피보험자동차를 운전하던 중에
발생된 사고에 대하여는 보험금을 지급하지 아니합니다.
② 위 ‘①’의 규정에도 불구하고 회사는 다음 중 어느 하나에 해당하는 손해에 대
하여는 보험금을 지급합니다.
1. 보험계약자 또는 피보험자에게 이 특별약관의 내용을 알려주었다는 사실을
회사가 입증하지 못하는 경우 보통약관 제2편의 ‘대인배상Ⅱ와 대물배상’,
‘자기신체사고’ 또는 ‘자동차상해특별약관’, ‘무보험자동차에의한상해’, ‘자
기차량손해’ 또는 ‘차량단독사고손해보상 특별약관’에서의 손해
2. 피보험자동차를 도난당하였을 경우 그 도난당하였을 때로부터 발견될 때까
지의 사이에 발생된 피보험자동차의 사고로 인한 보통약관 제2편의 ‘대인배
상Ⅱ와 대물배상’, ‘자기신체사고’, ‘자동차상해특별약관’, ‘자기차량손해’,
‘차량단독사고 손해보상 특별약관’의 손해 [( 1)]
3. 관련법규에 의해 사업자등록을 한 자동차 취급업자가 업무상 위탁받은 피
보험자동차를 사용하거나 관리하던 중 발생된 피보험자동차의 사고로 인한
손해 중에서 보통약관 제2절의 ‘대인배상Ⅱ와 대물배상’에서 보상하는 손
해. [( 1)] 다만, 자동차 취급업자가 가입한 보험계약에서 보험금이 지급될 수 있
는 경우에는 그 보험금을 초과하는 손해를 보상하고, 대물배상의 경우 「자
동차 손해배상보장법」 제5조, 같은 법 시행령 제3조에서 정하는 금액을 한
도로 합니다.
( 1) 대인배상Ⅱ와 대물배상은 기명피보험자의 법률상 손해배상책임이 있는
경우에 한하여 보험금을 지급합니다.
75
3. 준용규정
이 특별약관에서 정하지 아니한 사항은 보통약관에 따릅니다.
4. 기타
대인배상Ⅰ에 대해서는 이 특별약관의 내용과 관계없이 보통약관의 규정에 따
라 보상합니다.
[7] 운전자연령 만48세이상 한정운전 특별약관
1. 보상내용
보험회사(이하‘회사’라 합니다)는 피보험자가 보험증권에 기재된 자동차(이하‘피
보험자동차’라 합니다)에 대하여 운전할 자를 만48세이상으로 한정하는 경우에는
이 특별약관이 정하는 바에 따라 보상합니다.
2. 보상하지 아니하는 손해
① 회사는 이 특별약관에 의하여 만48세미만의 자가 피보험자동차를 운전하던 중에
발생된 사고에 대하여는 보험금을 지급하지 아니합니다.
② 위 ‘①’의 규정에도 불구하고 회사는 다음 중 어느 하나에 해당하는 손해에 대
하여는 보험금을 지급합니다.
1. 보험계약자 또는 피보험자에게 이 특별약관의 내용을 알려주었다는 사실을
회사가 입증하지 못하는 경우 보통약관 제2편의 ‘대인배상Ⅱ와 대물배상’,
‘자기신체사고’ 또는 ‘자동차상해특별약관’, ‘무보험자동차에의한상해’, ‘자
기차량손해’ 또는 ‘차량단독사고손해보상 특별약관’에서의 손해
2. 피보험자동차를 도난당하였을 경우 그 도난당하였을 때로부터 발견될 때까
지의 사이에 발생된 피보험자동차의 사고로 인한 보통약관 제2편의 ‘대인배
상Ⅱ와 대물배상’, ‘자기신체사고’, ‘자동차상해특별약관’, ‘자기차량손해’,
‘차량단독사고 손해보상 특별약관’의 손해 [( 1)]
3. 관련법규에 의해 사업자등록을 한 자동차 취급업자가 업무상 위탁받은 피
보험자동차를 사용하거나 관리하던 중 발생된 피보험자동차의 사고로 인한
손해 중에서 보통약관 제2절의 ‘대인배상Ⅱ와 대물배상’에서 보상하는 손
해. [( 1)] 다만, 자동차 취급업자가 가입한 보험계약에서 보험금이 지급될 수 있
는 경우에는 그 보험금을 초과하는 손해를 보상하고, 대물배상의 경우 「자
동차 손해배상보장법」 제5조, 같은 법 시행령 제3조에서 정하는 금액을 한
도로 합니다.
( 1) 대인배상Ⅱ와 대물배상은 기명피보험자의 법률상 손해배상책임이 있는
경우에 한하여 보험금을 지급합니다.
3. 준용규정
이 특별약관에서 정하지 아니한 사항은 보통약관에 따릅니다.
4. 기타
대인배상Ⅰ에 대해서는 이 특별약관의 내용과 관계없이 보통약관의 규정에 따
라 보상합니다.
76
2장. 운전자범위제한
[8] 기명피보험자 1인 한정운전 특별약관
1. 보상내용
보험회사(이하 ‘회사’라 합니다)는 “영업용애니카 개인면허 자동차보험”, “영업
용애니카 건설기계자동차보험”의 보험증권에 기재된 피보험자(이하 “기명피보험
자”라 합니다.)가 보험증권에 기재된 자동차(이하 “피보험자동차”라 합니다.)에
대하여 운전할 자를 기명피보험자 1인에 한정하는 경우에는 이 특별약관이 정하
는 바에 따라 보상합니다. 다만, 개인택시의 경우 관계법령에 따라 신고를 한 대리
운전자는 이 특별약관의 기명피보험자로 봅니다.
2. 보상하지 아니하는 손해
회사는 이 특별약관에 의하여 기명 피보험자 이외의 자가 피보험자동차를 운전하
던 중에 발생된 사고에 대하여는 보험금을 지급하지 아니합니다. 그러나 다음 중
어느 하나에 해당하는 손해에 대하여는 보험금을 지급합니다.
1. 피보험자동차를 도난당하였을 경우 그 도난당하였을 때로부터 발견될 때까
지의 사이에 발생된 피보험자동차의 사고로 인한 보통약관 제2편의 ‘대인배
